rt,trial_type,trial_index,subject,trial_stimulus,trial_stimulus_type,task_type,task_target_stimulus,task_background_stimulus,task_deviant_stimuli,task_order_number,block_order_number,trial_looking_time,trial_pressed_space_bar,trial_space_bar_rt,responses.x,question_order,stimuli_type,responses.y,age,ethnicity,gender,education,current_neuro,past_neuro,current_ld,past_ld
184.50000003213063,stimulus-presentation,156,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,384.50000003213063,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
249.91499999305233,stimulus-presentation,158,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,449.91499999305233,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
137.9150000284426,stimulus-presentation,160,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,337.9150000284426,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
122.78000003425404,stimulus-presentation,162,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,322.78000003425404,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
157.52999996766448,stimulus-presentation,164,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,357.5299999676645,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
168.33999997470528,stimulus-presentation,166,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,368.3399999747053,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
1167.070000024978,stimulus-presentation,168,SS1602797585862,<img src='images/simple/3.png' width ='500' height = '500' style='border:5px solid black'>,target,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,1367.070000024978,yes,575.2650000504218,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
116.96499999379739,stimulus-presentation,170,SS1602797585862,<img src='images/simple/7.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,316.9649999937974,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
161.5999999921769,stimulus-presentation,172,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,361.5999999921769,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
161.25499998452142,stimulus-presentation,174,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,361.2549999845214,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
236.75999999977648,stimulus-presentation,176,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,436.7599999997765,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
179.57999999634922,stimulus-presentation,178,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,379.5799999963492,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
285.88999999919906,stimulus-presentation,180,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,485.88999999919906,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
192.9899999522604,stimulus-presentation,182,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,392.9899999522604,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
380.7999999844469,stimulus-presentation,184,SS1602797585862,<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,580.7999999844469,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
192.1849999926053,stimulus-presentation,186,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,392.1849999926053,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
160.69500002777204,stimulus-presentation,188,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,360.69500002777204,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
163.93000003881752,stimulus-presentation,190,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,363.9300000388175,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
132.01000000117347,stimulus-presentation,192,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,332.01000000117347,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
190.27000002097338,stimulus-presentation,194,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,390.2700000209734,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
338.4749999968335,stimulus-presentation,196,SS1602797585862,<img src='images/simple/10.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,538.4749999968335,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
139.66999994590878,stimulus-presentation,198,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,339.6699999459088,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
152.60500001022592,stimulus-presentation,200,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,352.6050000102259,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
230.4800000274554,stimulus-presentation,202,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,430.4800000274554,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
1138.1800000090152,stimulus-presentation,204,SS1602797585862,<img src='images/simple/3.png' width ='500' height = '500' style='border:5px solid black'>,target,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,1338.1800000090152,yes,522.9099999996834,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
136.90500002121553,stimulus-presentation,206,SS1602797585862,<img src='images/simple/3.png' width ='500' height = '500' style='border:5px solid black'>,target,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,336.9050000212155,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
115.0400000042282,stimulus-presentation,208,SS1602797585862,<img src='images/simple/13.png' width ='500' height = '500' style='border:5px solid black'>,background,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,315.0400000042282,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
147.51999999862164,stimulus-presentation,210,SS1602797585862,<img src='images/simple/3.png' width ='500' height = '500' style='border:5px solid black'>,target,all_simple,images/simple/3.png,images/simple/13.png,"images/simple/14.png,images/simple/11.png,images/simple/10.png,images/simple/18.png,images/simple/6.png,images/simple/1.png,images/simple/7.png",1,null,347.51999999862164,NA,NA,NA,NA,simple,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
1148.0049999663606,stimulus-presentation,214,SS1602797585862,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,1348.0049999663606,yes,334.21000000089407,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
348.6250000423752,stimulus-presentation,216,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,548.6250000423752,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
245.67500001285225,stimulus-presentation,218,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,445.67500001285225,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
154.29000003496185,stimulus-presentation,220,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,354.29000003496185,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
161.05999995488673,stimulus-presentation,222,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,361.05999995488673,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
383.86499998159707,stimulus-presentation,224,SS1602797585862,<img src='images/complex/15.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,583.8649999815971,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
140.84000000730157,stimulus-presentation,226,SS1602797585862,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,340.84000000730157,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
198.3100000070408,stimulus-presentation,228,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,398.3100000070408,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
173.36000001523644,stimulus-presentation,230,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,373.36000001523644,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
903.9299999712966,stimulus-presentation,232,SS1602797585862,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,1103.9299999712966,yes,287.88499999791384,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
911.2599999643862,stimulus-presentation,234,SS1602797585862,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,1111.2599999643862,yes,279.90500000305474,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
300.20999995758757,stimulus-presentation,236,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,500.20999995758757,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
989.1150000039488,stimulus-presentation,238,SS1602797585862,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,1189.1150000039488,yes,384.1550000361167,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
531.3800000003539,stimulus-presentation,240,SS1602797585862,<img src='images/complex/9.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,731.3800000003539,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
244.62000001221895,stimulus-presentation,242,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,444.62000001221895,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
256.58499996643513,stimulus-presentation,244,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,456.58499996643513,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
289.7899999516085,stimulus-presentation,246,SS1602797585862,<img src='images/complex/2.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,489.7899999516085,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
224.0750000346452,stimulus-presentation,248,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,424.0750000346452,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
297.6550000021234,stimulus-presentation,250,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,497.6550000021234,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
184.05999999959022,stimulus-presentation,252,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,384.0599999995902,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
267.55500002764165,stimulus-presentation,254,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,467.55500002764165,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
164.27499998826534,stimulus-presentation,256,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,364.27499998826534,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
205.14000003458932,stimulus-presentation,258,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,405.1400000345893,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
91.58499998738989,stimulus-presentation,260,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,291.5849999873899,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
543.98499999661,stimulus-presentation,262,SS1602797585862,<img src='images/complex/11.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,743.98499999661,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
173.35499997716397,stimulus-presentation,264,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,373.35499997716397,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
194.28499997593462,stimulus-presentation,266,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,394.2849999759346,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
342.4850000301376,stimulus-presentation,268,SS1602797585862,<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,542.4850000301376,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
311.6450000088662,stimulus-presentation,270,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,511.6450000088662,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
228.34500001044944,stimulus-presentation,272,SS1602797585862,<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>,target,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,428.34500001044944,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
1151.5500000095926,stimulus-presentation,274,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,1351.5500000095926,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
2509.269999980461,stimulus-presentation,276,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,2709.269999980461,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
415.0950000039302,stimulus-presentation,278,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,615.0950000039302,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
13526.41000004951,stimulus-presentation,280,SS1602797585862,<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>,background,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,13726.41000004951,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
315.279999980703,stimulus-presentation,282,SS1602797585862,<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>,deviant,all_complex,images/complex/10.png,images/complex/6.png,"images/complex/18.png,images/complex/12.png,images/complex/15.png,images/complex/11.png,images/complex/4.png,images/complex/9.png,images/complex/2.png",2,null,515.279999980703,NA,NA,NA,NA,complex,"{""age"":""25""}",25,Asian,Non-binary,Master's Degree,No,No,No,No
